Date,Day,Weekend,Public_Holiday,Weather,Time_Slot,Product,Total_Quantity_Prepared,Quantity_Sold,Selling_Price,Revenue,Estimated_Cost,Profit,Payment_Mode,Platform,Net_Profit_Loss
23-08-2024,Friday,No,No,Rainy,8AM - 2PM,Pohe,12,7,20,140,195,-55,Cash,Offline,-95
23-08-2024,Friday,No,No,Cloudy,8AM - 2PM,Tarri Pohe,9,5,30,150,183,-33,Online,Zomato,-73
23-08-2024,Friday,No,No,Cloudy,8AM - 2PM,Misal Pav,8,5,40,200,290,-90,OnlinePaytm,Offline,-130
23-08-2024,Friday,No,No,Rainy,8AM - 2PM,Vada Pav,12,7,15,105,154,-49,OnlinePaytm,Offline,-89
23-08-2024,Friday,No,No,Sunny,8AM - 2PM,Bhaji Pav,2,1,15,15,18,-3,Online,Swiggy,-43
23-08-2024,Friday,No,No,Cloudy,8AM - 2PM,Pattice,2,1,15,15,15,0,OnlinePaytm,Offline,-40
23-08-2024,Friday,No,No,Cloudy,8AM - 2PM,Chai,8,5,6,30,42,-12,OnlinePaytm,Offline,-52
23-08-2024,Friday,No,No,Rainy,8AM - 2PM,Bhaji Plate,3,2,20,40,40,0,Cash,Offline,-40
23-08-2024,Friday,No,No,Sunny,8AM - 2PM,Vada Misal,5,3,50,150,211,-61,Cash,Offline,-101
23-08-2024,Friday,No,No,Rainy,8AM - 2PM,Usal Pav,8,5,35,175,175,0,Cash,Offline,-40
23-08-2024,Friday,No,No,Sunny,8AM - 2PM,ButterMilk,2,1,15,15,19,-4,Online,Swiggy,-44
24-08-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Pohe,14,12,20,240,168,72,Cash,Offline,32
24-08-2024,Saturday,Yes,No,Cloudy,8AM - 2PM,Tarri Pohe,16,14,30,420,302,118,OnlinePaytm,Offline,78
24-08-2024,Saturday,Yes,No,Rainy,8AM - 2PM,Misal Pav,20,18,40,720,540,180,Online,Swiggy,140
24-08-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Pav,33,30,15,450,329,122,Cash,Offline,82
24-08-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,17,15,15,225,162,63,OnlinePaytm,Offline,23
24-08-2024,Saturday,Yes,No,Rainy,8AM - 2PM,Pattice,15,13,15,195,144,51,Online,Zomato,11
24-08-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Chai,23,20,6,120,66,54,Cash,Offline,14
24-08-2024,Saturday,Yes,No,Cloudy,8AM - 2PM,Bhaji Plate,16,15,20,300,210,90,OnlinePaytm,Offline,50
24-08-2024,Saturday,Yes,No,Rainy,8AM - 2PM,Vada Misal,3,2,50,100,76,24,Online,Zomato,-16
24-08-2024,Saturday,Yes,No,Cloudy,8AM - 2PM,Usal Pav,16,14,35,490,363,127,Online,Swiggy,87
24-08-2024,Saturday,Yes,No,Cloudy,8AM - 2PM,ButterMilk,10,9,15,135,81,54,Online,Zomato,14
25-08-2024,Sunday,Yes,No,Cloudy,8AM - 2PM,Pohe,29,27,20,540,378,162,OnlinePaytm,Offline,122
25-08-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Tarri Pohe,18,17,30,510,367,143,Cash,Offline,103
25-08-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Misal Pav,13,12,40,480,360,120,Cash,Offline,80
25-08-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Vada Pav,26,23,15,345,252,93,OnlinePaytm,Offline,53
25-08-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,4,3,15,45,32,13,Cash,Offline,-27
25-08-2024,Sunday,Yes,No,Cloudy,8AM - 2PM,Pattice,7,6,15,90,67,23,OnlinePaytm,Offline,-17
25-08-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Chai,23,21,6,126,69,57,Online,Swiggy,17
25-08-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,14,13,20,260,182,78,OnlinePaytm,Offline,38
25-08-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Misal,15,13,50,650,494,156,Cash,Offline,116
25-08-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Usal Pav,10,9,35,315,233,82,OnlinePaytm,Offline,42
25-08-2024,Sunday,Yes,No,Sunny,8AM - 2PM,ButterMilk,8,7,15,105,63,42,Cash,Offline,2
26-08-2024,Monday,No,No,Cloudy,8AM - 2PM,Pohe,12,8,20,160,160,0,OnlinePaytm,Offline,-40
26-08-2024,Monday,No,No,Rainy,8AM - 2PM,Tarri Pohe,5,3,30,90,112,-22,OnlinePaytm,Offline,-62
26-08-2024,Monday,No,No,Rainy,8AM - 2PM,Misal Pav,3,2,40,80,104,-24,OnlinePaytm,Offline,-64
26-08-2024,Monday,No,No,Sunny,8AM - 2PM,Vada Pav,9,6,15,90,90,0,Online,Swiggy,-40
26-08-2024,Monday,No,No,Sunny,8AM - 2PM,Bhaji Pav,5,3,15,45,63,-18,OnlinePaytm,Offline,-58
26-08-2024,Monday,No,No,Sunny,8AM - 2PM,Pattice,4,2,15,30,30,0,Online,Zomato,-40
26-08-2024,Monday,No,No,Rainy,8AM - 2PM,Chai,10,6,6,36,46,-10,Online,Zomato,-50
26-08-2024,Monday,No,No,Rainy,8AM - 2PM,Bhaji Plate,3,2,20,40,40,0,OnlinePaytm,Offline,-40
26-08-2024,Monday,No,No,Rainy,8AM - 2PM,Vada Misal,5,3,50,150,217,-67,OnlinePaytm,Offline,-107
26-08-2024,Monday,No,No,Cloudy,8AM - 2PM,Usal Pav,7,5,35,175,239,-64,OnlinePaytm,Offline,-104
26-08-2024,Monday,No,No,Sunny,8AM - 2PM,ButterMilk,3,2,15,30,41,-11,Online,Swiggy,-51
27-08-2024,Tuesday,No,No,Rainy,8AM - 2PM,Pohe,8,5,20,100,137,-37,OnlinePaytm,Offline,-77
27-08-2024,Tuesday,No,No,Rainy,8AM - 2PM,Tarri Pohe,6,3,30,90,111,-21,OnlinePaytm,Offline,-61
27-08-2024,Tuesday,No,No,Rainy,8AM - 2PM,Misal Pav,3,2,40,80,80,0,Online,Zomato,-40
27-08-2024,Tuesday,No,No,Rainy,8AM - 2PM,Vada Pav,7,5,15,75,75,0,Cash,Offline,-40
27-08-2024,Tuesday,No,No,Rainy,8AM - 2PM,Bhaji Pav,6,4,15,60,60,0,Cash,Offline,-40
27-08-2024,Tuesday,No,No,Sunny,8AM - 2PM,Pattice,4,2,15,30,30,0,Cash,Offline,-40
27-08-2024,Tuesday,No,No,Rainy,8AM - 2PM,Chai,9,6,6,36,44,-8,Cash,Offline,-48
27-08-2024,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,4,2,20,40,49,-9,Online,Zomato,-49
27-08-2024,Tuesday,No,No,Rainy,8AM - 2PM,Vada Misal,3,2,50,100,100,0,Online,Swiggy,-40
27-08-2024,Tuesday,No,No,Rainy,8AM - 2PM,Usal Pav,5,3,35,105,105,0,OnlinePaytm,Offline,-40
27-08-2024,Tuesday,No,No,Sunny,8AM - 2PM,ButterMilk,2,1,15,15,15,0,OnlinePaytm,Offline,-40
28-08-2024,Wednesday,No,No,Sunny,8AM - 2PM,Pohe,7,5,20,100,150,-50,OnlinePaytm,Offline,-90
28-08-2024,Wednesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,9,6,30,180,228,-48,Cash,Offline,-88
28-08-2024,Wednesday,No,No,Cloudy,8AM - 2PM,Misal Pav,5,3,40,120,146,-26,Online,Swiggy,-66
28-08-2024,Wednesday,No,No,Sunny,8AM - 2PM,Vada Pav,11,7,15,105,105,0,Cash,Offline,-40
28-08-2024,Wednesday,No,No,Rainy,8AM - 2PM,Bhaji Pav,2,1,15,15,22,-7,Online,Zomato,-47
28-08-2024,Wednesday,No,No,Rainy,8AM - 2PM,Pattice,3,2,15,30,30,0,OnlinePaytm,Offline,-40
28-08-2024,Wednesday,No,No,Sunny,8AM - 2PM,Chai,7,4,6,24,30,-6,OnlinePaytm,Offline,-46
28-08-2024,Wednesday,No,No,Rainy,8AM - 2PM,Bhaji Plate,4,2,20,40,49,-9,OnlinePaytm,Offline,-49
28-08-2024,Wednesday,No,No,Sunny,8AM - 2PM,Vada Misal,2,1,50,50,70,-20,OnlinePaytm,Offline,-60
28-08-2024,Wednesday,No,No,Cloudy,8AM - 2PM,Usal Pav,5,3,35,105,127,-22,Cash,Offline,-62
28-08-2024,Wednesday,No,No,Rainy,8AM - 2PM,ButterMilk,2,1,15,15,15,0,Cash,Offline,-40
29-08-2024,Thursday,No,No,Rainy,8AM - 2PM,Pohe,10,6,20,120,120,0,Online,Zomato,-40
29-08-2024,Thursday,No,No,Sunny,8AM - 2PM,Tarri Pohe,4,2,30,60,60,0,OnlinePaytm,Offline,-40
29-08-2024,Thursday,No,No,Cloudy,8AM - 2PM,Misal Pav,8,5,40,200,289,-89,Online,Swiggy,-129
29-08-2024,Thursday,No,No,Sunny,8AM - 2PM,Vada Pav,8,5,15,75,94,-19,OnlinePaytm,Offline,-59
29-08-2024,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Pav,4,2,15,30,30,0,Cash,Offline,-40
29-08-2024,Thursday,No,No,Rainy,8AM - 2PM,Pattice,2,1,15,15,15,0,Online,Swiggy,-40
29-08-2024,Thursday,No,No,Rainy,8AM - 2PM,Chai,6,4,6,24,24,0,OnlinePaytm,Offline,-40
29-08-2024,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,28,-8,Cash,Offline,-48
29-08-2024,Thursday,No,No,Rainy,8AM - 2PM,Vada Misal,2,1,50,50,69,-19,OnlinePaytm,Offline,-59
29-08-2024,Thursday,No,No,Cloudy,8AM - 2PM,Usal Pav,6,4,35,140,199,-59,Cash,Offline,-99
29-08-2024,Thursday,No,No,Cloudy,8AM - 2PM,ButterMilk,2,1,15,15,22,-7,Online,Swiggy,-47
30-08-2024,Friday,No,No,Sunny,8AM - 2PM,Pohe,6,4,20,80,98,-18,OnlinePaytm,Offline,-58
30-08-2024,Friday,No,No,Sunny,8AM - 2PM,Tarri Pohe,4,2,30,60,85,-25,Online,Swiggy,-65
30-08-2024,Friday,No,No,Rainy,8AM - 2PM,Misal Pav,8,5,40,200,200,0,Cash,Offline,-40
30-08-2024,Friday,No,No,Rainy,8AM - 2PM,Vada Pav,7,4,15,60,79,-19,Cash,Offline,-59
30-08-2024,Friday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,2,1,15,15,21,-6,OnlinePaytm,Offline,-46
30-08-2024,Friday,No,No,Rainy,8AM - 2PM,Pattice,3,2,15,30,39,-9,OnlinePaytm,Offline,-49
30-08-2024,Friday,No,No,Cloudy,8AM - 2PM,Chai,10,7,6,42,57,-15,Cash,Offline,-55
30-08-2024,Friday,No,No,Sunny,8AM - 2PM,Bhaji Plate,4,2,20,40,59,-19,Online,Zomato,-59
30-08-2024,Friday,No,No,Sunny,8AM - 2PM,Vada Misal,2,1,50,50,50,0,Online,Swiggy,-40
30-08-2024,Friday,No,No,Sunny,8AM - 2PM,Usal Pav,9,5,35,175,175,0,OnlinePaytm,Offline,-40
30-08-2024,Friday,No,No,Rainy,8AM - 2PM,ButterMilk,5,3,15,45,59,-14,Cash,Offline,-54
31-08-2024,Saturday,Yes,No,Rainy,8AM - 2PM,Pohe,30,27,20,540,378,162,OnlinePaytm,Offline,122
31-08-2024,Saturday,Yes,No,Rainy,8AM - 2PM,Tarri Pohe,19,17,30,510,367,143,Cash,Offline,103
31-08-2024,Saturday,Yes,No,Rainy,8AM - 2PM,Misal Pav,12,10,40,400,300,100,Online,Swiggy,60
31-08-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Pav,24,21,15,315,230,85,Cash,Offline,45
31-08-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,10,8,15,120,86,34,OnlinePaytm,Offline,-6
31-08-2024,Saturday,Yes,No,Sunny,8AM - 2PM,Pattice,8,7,15,105,78,27,OnlinePaytm,Offline,-13
31-08-2024,Saturday,Yes,No,Rainy,8AM - 2PM,Chai,13,12,6,72,40,32,OnlinePaytm,Offline,-8
31-08-2024,Saturday,Yes,No,Rainy,8AM - 2PM,Bhaji Plate,4,3,20,60,42,18,OnlinePaytm,Offline,-22
31-08-2024,Saturday,Yes,No,Cloudy,8AM - 2PM,Vada Misal,4,3,50,150,114,36,OnlinePaytm,Offline,-4
31-08-2024,Saturday,Yes,No,Rainy,8AM - 2PM,Usal Pav,9,8,35,280,207,73,OnlinePaytm,Offline,33
31-08-2024,Saturday,Yes,No,Sunny,8AM - 2PM,ButterMilk,11,10,15,150,90,60,OnlinePaytm,Offline,20
01-09-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Pohe,13,12,20,240,168,72,Cash,Offline,32
01-09-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Tarri Pohe,8,7,30,210,151,59,Cash,Offline,19
01-09-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Misal Pav,6,5,40,200,150,50,Cash,Offline,10
01-09-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Vada Pav,10,9,15,135,99,36,OnlinePaytm,Offline,-4
01-09-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Bhaji Pav,9,8,15,120,86,34,Cash,Offline,-6
01-09-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Pattice,10,8,15,120,89,31,OnlinePaytm,Offline,-9
01-09-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Chai,19,16,6,96,53,43,Online,Zomato,3
01-09-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,10,8,20,160,112,48,OnlinePaytm,Offline,8
01-09-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Vada Misal,5,4,50,200,152,48,OnlinePaytm,Offline,8
01-09-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Usal Pav,11,9,35,315,233,82,Cash,Offline,42
01-09-2024,Sunday,Yes,No,Rainy,8AM - 2PM,ButterMilk,1,0,15,0,0,0,Cash,Offline,-40
02-09-2024,Monday,No,No,Rainy,8AM - 2PM,Pohe,10,7,20,140,204,-64,Cash,Offline,-104
02-09-2024,Monday,No,No,Sunny,8AM - 2PM,Tarri Pohe,6,3,30,90,127,-37,OnlinePaytm,Offline,-77
02-09-2024,Monday,No,No,Rainy,8AM - 2PM,Misal Pav,4,2,40,80,103,-23,OnlinePaytm,Offline,-63
02-09-2024,Monday,No,No,Sunny,8AM - 2PM,Vada Pav,8,5,15,75,90,-15,OnlinePaytm,Offline,-55
02-09-2024,Monday,No,No,Rainy,8AM - 2PM,Bhaji Pav,5,3,15,45,45,0,Cash,Offline,-40
02-09-2024,Monday,No,No,Rainy,8AM - 2PM,Pattice,4,2,15,30,43,-13,Online,Swiggy,-53
02-09-2024,Monday,No,No,Sunny,8AM - 2PM,Chai,9,6,6,36,48,-12,Cash,Offline,-52
02-09-2024,Monday,No,No,Rainy,8AM - 2PM,Bhaji Plate,5,3,20,60,82,-22,OnlinePaytm,Offline,-62
02-09-2024,Monday,No,No,Cloudy,8AM - 2PM,Vada Misal,6,4,50,200,200,0,Cash,Offline,-40
02-09-2024,Monday,No,No,Sunny,8AM - 2PM,Usal Pav,7,4,35,140,179,-39,Cash,Offline,-79
02-09-2024,Monday,No,No,Rainy,8AM - 2PM,ButterMilk,3,2,15,30,30,0,Online,Swiggy,-40
03-09-2024,Tuesday,No,No,Sunny,8AM - 2PM,Pohe,14,8,20,160,160,0,OnlinePaytm,Offline,-40
03-09-2024,Tuesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,8,5,30,150,150,0,Online,Swiggy,-40
03-09-2024,Tuesday,No,No,Sunny,8AM - 2PM,Misal Pav,4,2,40,80,80,0,Cash,Offline,-40
03-09-2024,Tuesday,No,No,Sunny,8AM - 2PM,Vada Pav,14,8,15,120,155,-35,Online,Zomato,-75
03-09-2024,Tuesday,No,No,Rainy,8AM - 2PM,Bhaji Pav,4,2,15,30,40,-10,OnlinePaytm,Offline,-50
03-09-2024,Tuesday,No,No,Rainy,8AM - 2PM,Pattice,4,2,15,30,38,-8,Cash,Offline,-48
03-09-2024,Tuesday,No,No,Sunny,8AM - 2PM,Chai,8,5,6,30,30,0,Online,Zomato,-40
03-09-2024,Tuesday,No,No,Rainy,8AM - 2PM,Bhaji Plate,5,3,20,60,60,0,Online,Zomato,-40
03-09-2024,Tuesday,No,No,Cloudy,8AM - 2PM,Vada Misal,2,1,50,50,50,0,Cash,Offline,-40
03-09-2024,Tuesday,No,No,Rainy,8AM - 2PM,Usal Pav,9,5,35,175,257,-82,OnlinePaytm,Offline,-122
03-09-2024,Tuesday,No,No,Cloudy,8AM - 2PM,ButterMilk,2,1,15,15,15,0,OnlinePaytm,Offline,-40
04-09-2024,Wednesday,No,No,Rainy,8AM - 2PM,Pohe,10,6,20,120,152,-32,Online,Zomato,-72
04-09-2024,Wednesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,4,2,30,60,87,-27,Cash,Offline,-67
04-09-2024,Wednesday,No,No,Rainy,8AM - 2PM,Misal Pav,5,3,40,120,170,-50,Cash,Offline,-90
04-09-2024,Wednesday,No,No,Sunny,8AM - 2PM,Vada Pav,8,5,15,75,75,0,Online,Swiggy,-40
04-09-2024,Wednesday,No,No,Rainy,8AM - 2PM,Bhaji Pav,3,2,15,30,43,-13,OnlinePaytm,Offline,-53
04-09-2024,Wednesday,No,No,Sunny,8AM - 2PM,Pattice,5,3,15,45,65,-20,Online,Zomato,-60
04-09-2024,Wednesday,No,No,Sunny,8AM - 2PM,Chai,10,6,6,36,48,-12,Online,Zomato,-52
04-09-2024,Wednesday,No,No,Cloudy,8AM - 2PM,Bhaji Plate,3,2,20,40,52,-12,OnlinePaytm,Offline,-52
04-09-2024,Wednesday,No,No,Rainy,8AM - 2PM,Vada Misal,4,2,50,100,131,-31,Cash,Offline,-71
04-09-2024,Wednesday,No,No,Sunny,8AM - 2PM,Usal Pav,6,4,35,140,140,0,OnlinePaytm,Offline,-40
04-09-2024,Wednesday,No,No,Rainy,8AM - 2PM,ButterMilk,3,2,15,30,30,0,OnlinePaytm,Offline,-40
05-09-2024,Thursday,No,No,Cloudy,8AM - 2PM,Pohe,13,8,20,160,160,0,OnlinePaytm,Offline,-40
05-09-2024,Thursday,No,No,Cloudy,8AM - 2PM,Tarri Pohe,7,4,30,120,151,-31,Online,Swiggy,-71
05-09-2024,Thursday,No,No,Cloudy,8AM - 2PM,Misal Pav,4,2,40,80,112,-32,Online,Swiggy,-72
05-09-2024,Thursday,No,No,Sunny,8AM - 2PM,Vada Pav,8,5,15,75,75,0,Cash,Offline,-40
05-09-2024,Thursday,No,No,Rainy,8AM - 2PM,Bhaji Pav,2,1,15,15,15,0,OnlinePaytm,Offline,-40
05-09-2024,Thursday,No,No,Sunny,8AM - 2PM,Pattice,3,2,15,30,43,-13,OnlinePaytm,Offline,-53
05-09-2024,Thursday,No,No,Rainy,8AM - 2PM,Chai,8,5,6,30,40,-10,Cash,Offline,-50
05-09-2024,Thursday,No,No,Cloudy,8AM - 2PM,Bhaji Plate,3,2,20,40,58,-18,OnlinePaytm,Offline,-58
05-09-2024,Thursday,No,No,Rainy,8AM - 2PM,Vada Misal,4,2,50,100,129,-29,Cash,Offline,-69
05-09-2024,Thursday,No,No,Rainy,8AM - 2PM,Usal Pav,5,3,35,105,105,0,OnlinePaytm,Offline,-40
05-09-2024,Thursday,No,No,Rainy,8AM - 2PM,ButterMilk,2,1,15,15,21,-6,OnlinePaytm,Offline,-46
06-09-2024,Friday,No,No,Cloudy,8AM - 2PM,Pohe,9,6,20,120,120,0,Cash,Offline,-40
06-09-2024,Friday,No,No,Sunny,8AM - 2PM,Tarri Pohe,4,3,30,90,90,0,Cash,Offline,-40
06-09-2024,Friday,No,No,Rainy,8AM - 2PM,Misal Pav,8,5,40,200,297,-97,Cash,Offline,-137
06-09-2024,Friday,No,No,Sunny,8AM - 2PM,Vada Pav,7,5,15,75,75,0,Cash,Offline,-40
06-09-2024,Friday,No,No,Sunny,8AM - 2PM,Bhaji Pav,4,2,15,30,36,-6,OnlinePaytm,Offline,-46
06-09-2024,Friday,No,No,Rainy,8AM - 2PM,Pattice,2,1,15,15,21,-6,OnlinePaytm,Offline,-46
06-09-2024,Friday,No,No,Rainy,8AM - 2PM,Chai,12,7,6,42,42,0,Cash,Offline,-40
06-09-2024,Friday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,26,-6,Online,Swiggy,-46
06-09-2024,Friday,No,No,Sunny,8AM - 2PM,Vada Misal,2,1,50,50,64,-14,Cash,Offline,-54
06-09-2024,Friday,No,No,Cloudy,8AM - 2PM,Usal Pav,4,2,35,70,91,-21,Online,Swiggy,-61
06-09-2024,Friday,No,No,Cloudy,8AM - 2PM,ButterMilk,2,1,15,15,21,-6,Online,Swiggy,-46
07-09-2024,Saturday,Yes,Yes,Cloudy,8AM - 2PM,Pohe,24,21,20,420,294,126,Cash,Offline,86
07-09-2024,Saturday,Yes,Yes,Cloudy,8AM - 2PM,Tarri Pohe,20,18,30,540,389,151,Online,Swiggy,111
07-09-2024,Saturday,Yes,Yes,Cloudy,8AM - 2PM,Misal Pav,20,18,40,720,540,180,Cash,Offline,140
07-09-2024,Saturday,Yes,Yes,Cloudy,8AM - 2PM,Vada Pav,37,33,15,495,361,134,Online,Zomato,94
07-09-2024,Saturday,Yes,Yes,Cloudy,8AM - 2PM,Bhaji Pav,10,8,15,120,86,34,Online,Zomato,-6
07-09-2024,Saturday,Yes,Yes,Cloudy,8AM - 2PM,Pattice,18,16,15,240,178,62,OnlinePaytm,Offline,22
07-09-2024,Saturday,Yes,Yes,Cloudy,8AM - 2PM,Chai,22,20,6,120,66,54,OnlinePaytm,Offline,14
07-09-2024,Saturday,Yes,Yes,Cloudy,8AM - 2PM,Bhaji Plate,8,7,20,140,98,42,Online,Swiggy,2
07-09-2024,Saturday,Yes,Yes,Cloudy,8AM - 2PM,Vada Misal,7,6,50,300,228,72,OnlinePaytm,Offline,32
07-09-2024,Saturday,Yes,Yes,Cloudy,8AM - 2PM,Usal Pav,21,19,35,665,492,173,OnlinePaytm,Offline,133
07-09-2024,Saturday,Yes,Yes,Cloudy,8AM - 2PM,ButterMilk,6,5,15,75,45,30,OnlinePaytm,Offline,-10
08-09-2024,Sunday,Yes,No,Cloudy,8AM - 2PM,Pohe,23,21,20,420,294,126,Online,Zomato,86
08-09-2024,Sunday,Yes,No,Cloudy,8AM - 2PM,Tarri Pohe,21,18,30,540,389,151,Online,Zomato,111
08-09-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Misal Pav,19,17,40,680,510,170,Cash,Offline,130
08-09-2024,Sunday,Yes,No,Cloudy,8AM - 2PM,Vada Pav,18,15,15,225,164,61,Cash,Offline,21
08-09-2024,Sunday,Yes,No,Cloudy,8AM - 2PM,Bhaji Pav,6,5,15,75,54,21,Online,Zomato,-19
08-09-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Pattice,14,13,15,195,144,51,Online,Swiggy,11
08-09-2024,Sunday,Yes,No,Cloudy,8AM - 2PM,Chai,13,12,6,72,40,32,Online,Zomato,-8
08-09-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Bhaji Plate,10,9,20,180,126,54,OnlinePaytm,Offline,14
08-09-2024,Sunday,Yes,No,Rainy,8AM - 2PM,Vada Misal,15,13,50,650,494,156,Cash,Offline,116
08-09-2024,Sunday,Yes,No,Sunny,8AM - 2PM,Usal Pav,7,6,35,210,155,55,Cash,Offline,15
08-09-2024,Sunday,Yes,No,Sunny,8AM - 2PM,ButterMilk,5,4,15,60,36,24,Cash,Offline,-16
09-09-2024,Monday,No,No,Cloudy,8AM - 2PM,Pohe,7,5,20,100,127,-27,Cash,Offline,-67
09-09-2024,Monday,No,No,Rainy,8AM - 2PM,Tarri Pohe,8,5,30,150,224,-74,Cash,Offline,-114
09-09-2024,Monday,No,No,Sunny,8AM - 2PM,Misal Pav,9,5,40,200,200,0,Cash,Offline,-40
09-09-2024,Monday,No,No,Rainy,8AM - 2PM,Vada Pav,13,8,15,120,179,-59,Cash,Offline,-99
09-09-2024,Monday,No,No,Rainy,8AM - 2PM,Bhaji Pav,3,2,15,30,38,-8,Cash,Offline,-48
09-09-2024,Monday,No,No,Rainy,8AM - 2PM,Pattice,3,2,15,30,36,-6,Cash,Offline,-46
09-09-2024,Monday,No,No,Sunny,8AM - 2PM,Chai,6,4,6,24,29,-5,Cash,Offline,-45
09-09-2024,Monday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,20,0,Cash,Offline,-40
09-09-2024,Monday,No,No,Sunny,8AM - 2PM,Vada Misal,5,3,50,150,150,0,Cash,Offline,-40
09-09-2024,Monday,No,No,Sunny,8AM - 2PM,Usal Pav,4,2,35,70,90,-20,Cash,Offline,-60
09-09-2024,Monday,No,No,Cloudy,8AM - 2PM,ButterMilk,3,2,15,30,30,0,Cash,Offline,-40
10-09-2024,Tuesday,No,No,Rainy,8AM - 2PM,Pohe,10,7,20,140,200,-60,Cash,Offline,-100
10-09-2024,Tuesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,13,8,30,240,240,0,Cash,Offline,-40
10-09-2024,Tuesday,No,No,Cloudy,8AM - 2PM,Misal Pav,5,3,40,120,154,-34,Cash,Offline,-74
10-09-2024,Tuesday,No,No,Rainy,8AM - 2PM,Vada Pav,18,11,15,165,201,-36,Cash,Offline,-76
10-09-2024,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,6,4,15,60,60,0,Cash,Offline,-40
10-09-2024,Tuesday,No,No,Rainy,8AM - 2PM,Pattice,3,2,15,30,44,-14,Online,Zomato,-54
10-09-2024,Tuesday,No,No,Cloudy,8AM - 2PM,Chai,16,10,6,60,77,-17,OnlinePaytm,Offline,-57
10-09-2024,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,7,4,20,80,116,-36,Cash,Offline,-76
10-09-2024,Tuesday,No,No,Rainy,8AM - 2PM,Vada Misal,6,4,50,200,274,-74,Cash,Offline,-114
10-09-2024,Tuesday,No,No,Sunny,8AM - 2PM,Usal Pav,9,5,35,175,218,-43,Cash,Offline,-83
10-09-2024,Tuesday,No,No,Rainy,8AM - 2PM,ButterMilk,5,3,15,45,60,-15,Online,Swiggy,-55
11-09-2024,Wednesday,No,No,Rainy,8AM - 2PM,Pohe,10,7,20,140,202,-62,OnlinePaytm,Offline,-102
11-09-2024,Wednesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,5,3,30,90,90,0,Online,Zomato,-40
11-09-2024,Wednesday,No,No,Cloudy,8AM - 2PM,Misal Pav,5,3,40,120,179,-59,OnlinePaytm,Offline,-99
11-09-2024,Wednesday,No,No,Sunny,8AM - 2PM,Vada Pav,9,6,15,90,124,-34,Cash,Offline,-74
11-09-2024,Wednesday,No,No,Rainy,8AM - 2PM,Bhaji Pav,4,2,15,30,40,-10,OnlinePaytm,Offline,-50
11-09-2024,Wednesday,No,No,Cloudy,8AM - 2PM,Pattice,6,4,15,60,79,-19,Cash,Offline,-59
11-09-2024,Wednesday,No,No,Sunny,8AM - 2PM,Chai,14,9,6,54,70,-16,OnlinePaytm,Offline,-56
11-09-2024,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,7,5,20,100,100,0,Online,Zomato,-40
11-09-2024,Wednesday,No,No,Rainy,8AM - 2PM,Vada Misal,2,1,50,50,72,-22,OnlinePaytm,Offline,-62
11-09-2024,Wednesday,No,No,Cloudy,8AM - 2PM,Usal Pav,7,4,35,140,140,0,OnlinePaytm,Offline,-40
11-09-2024,Wednesday,No,No,Rainy,8AM - 2PM,ButterMilk,6,4,15,60,73,-13,OnlinePaytm,Offline,-53
